blockNum,timestamp,TxHash,origin,SENDER,from_token,to_token,quantity_in,quantity_out
13916185,2022-01-01T00:03:25Z,0x197c539da46bed679d7d9ed824ad88901c6cc2c2b4a89cde16d42633c2e8fe30,0xD263B093076130d5C2Db662e2237532b6Eb8cc87,0x220bdA5c8994804Ac96ebe4DF184d25e5c2196D4,WETH,USDC,31.78887470431076,117179.373913
13916187,2022-01-01T00:03:53Z,0xb7c8bb03de679bd3e31943921fea3c0810fb2691cb50d1eb604560ac7c4cf588,0xFbE9BAd548Aa72F98B58416AC09B5828ABCF7023,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,67489.794787,18.293169745656172
13916188,2022-01-01T00:04:04Z,0x26ef8aaadbdcbb3ba38443551a6d5c133cd7608c94466695cac3197c2c4012bf,0xe92F359e6F05564849AFa933CE8F62b8007A1d5D,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,12.133943228641453,44724.44423
13916191,2022-01-01T00:04:33Z,0x26b67ddb5cf1abc1094d79424ff48345dc3e034f1ade30365d1e1c43da2233af,0xcDbD8d3217a7C699F9b03729B512671839485c27,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,21744.096384,5.893761265155298
13916193,2022-01-01T00:04:38Z,0xa76a1db9eaf565d0d70641a58bc6b672852e895ef91af5bd5c7f76169bc36c9f,0xafcB3e1670BdaEB479e8cdAFc333399bC826a003,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,8.0,29484.568344
13916194,2022-01-01T00:04:53Z,0xd35e0d3f054c647545a069c8caa30317df61d26fdf0dcbe19560a9ce31ee72ef,0x2e85Cd0802dC48C5757aF532D6EE0E44eABa959A,0x175F7B6B60523a7A8be7dC90334Bc0f9838c73dC,USDC,WETH,98149.01725,26.59879518214565
13916194,2022-01-01T00:04:53Z,0xb85e92581764c248cbceccf9c05e402c317d583cb7c1759d06bfa24474f9cb71,0x77b467EC4CBB0BC7146BF15745f063728E679beE,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,5690.0,1.541566634270104
13916195,2022-01-01T00:05:23Z,0x4b3ac7f68c5e9cd65da29ad317c75ca83804bc9db56f124bd5e6062a1e74783a,0xb22df98f07D97Fd7fb396310F95Df4797C924a77,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,40.0,147435.617443
13916196,2022-01-01T00:05:30Z,0x10774c4217a3ab64c6e509f69ad423ea30ed628205108c23a7e072ad6a2ed0c7,0x6EB750F5D73f244CC21C2e791a14CDE32af8978d,0x51399B32CD0186bB32230e24167489f3B2F47870,USDC,WETH,519219.8,140.582653271647
13916196,2022-01-01T00:05:30Z,0xe515c8f0e8b82e41e9e9e5f6f17b77b5791623ae237e1935b08415b6536d37c4,0x528BBd338250Cda97fC652f5bFA0ECe3057952E8,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2500.0,0.6759839787520675
13916197,2022-01-01T00:05:42Z,0x4b2a054f7b9aad7395fc10f55536c7581fe75b16b070aa99f0bc986e79d8b645,0xbbD01f9B63aE317c55B9a6837C51Bb2b6394B5d5,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,50000.0,13.518468234002679
13916199,2022-01-01T00:05:51Z,0xdccf0bf9b659ba239a2400a9ba2bb6f8686e33303ab25fb4650c3b017a61d2df,0xDD4b74E9079918ACC3370787226E2c046AAF67eD,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,1000.0,0.2703458322029845
13916200,2022-01-01T00:05:59Z,0x4831ad8a67321910944162e987a9519445359c54e8a5852f08ad253f24b04244,0x70E4E9508D8f0d18b925b2B077E6389e74Fedc3b,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,0.2164607662698794,799.880773
13916201,2022-01-01T00:06:02Z,0xf50268e002b12e77d6ad7f7c3fd9ac02186245dd4d3062c6c346b0bd668cb184,0x00006196242a1D328fe4B636995e796cb6c7a2Ac,0x0000008CF69d25162321FEd9f6789f2A5caDE6bC,WETH,USDC,272.0458,1002670.971506
13916202,2022-01-01T00:06:40Z,0x211169d6376c6addfd7cf33868d8a247f45b0dcfb425d7540444cb17cc6eada2,0x6d3642649B2772D2e8e5e436CF8Aa51C5272f654,0x51399B32CD0186bB32230e24167489f3B2F47870,USDC,WETH,1073475.0,290.91348874735917
13916202,2022-01-01T00:06:40Z,0x28acb9bc23440fa80160babe0b673f0e1b53394820b46b60ec6eeb27b8ac1e31,0x614800dC2C7372F2595E66Ca62CC2FA485f00c20,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,398349.787283,107.59437806998059
13916205,2022-01-01T00:06:52Z,0x8f34b6ade5e31da4bc854dc6c6da2b03c8aa20dbcaa6ae7982a7ac55f90d7f5a,0xa311f7Ca3Eb2Fb98123A807f9b8e4BbbDBDcB2Ee,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,3.3688917063286197,12468.251753
13916206,2022-01-01T00:07:07Z,0x3d9e013d665cf20f89731f3ad986bda74c825c6918a5eacabc9ccffd3c87b612,0x1fd34033240C95aaBf73E186A94B9576C6DAB81B,0xA1006d0051a35b0000F961a8000000009eA8d2dB,WETH,USDC,1.4360211087102353,5314.550916
13916207,2022-01-01T00:07:10Z,0x1e02543a32b26f12ef08819060afe81436b5438795b1b83179dbcaae77601d61,0x00000012A16e4217d0B6B947F0966a55F7e5Ef73,0x0000000000005117Dd3A72E64a705198753FDD54,WETH,USDC,92.31886771603344,341465.376716
13916208,2022-01-01T00:07:44Z,0x7713abcdf6e5124e2ce3e90db13b45a1edf3370b80b4b2b37ceec66365a0b559,0x790C59e4A1e07585ef32B2fB72665f41047d9699,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,10.0,36964.085124
13916208,2022-01-01T00:07:44Z,0x121512d720bf20f8e2fc7e1de1118b3de4e03578fd0dfde21a504e7c937fba7c,0x536aca55d2f008945C9f1b164D0Dac53463cAA3C,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.75,6468.235265
13916208,2022-01-01T00:07:44Z,0x364b561d6ef06b6cff0b71abf7edbf91a9f12c5bc0d2009629fdb3cfc2a9f7ef,0x5Cdd56C0931D87a6E50CE6596F0688eE8AD9AB6E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,3.9052108549078164,14433.669236
13916212,2022-01-01T00:08:18Z,0xef5a34ed4faf975f245d7ae3b377d44b5cd54a2f9e4a3512be7e507e21076899,0x17452532c7c7ab04BEe88921f292993481FDbBb1,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,0.39882713245359513,1474.026059
13916216,2022-01-01T00:09:35Z,0xc55af1f0ea4d3bcd2f4ac000a739210bf34524151f6b8bd5cae6712768069f8c,0xEC1e7Cc2495f14Db176b5d6F2DbfBBaA4476c2f7,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.6193464813381513,9680.663945
13916216,2022-01-01T00:09:35Z,0xbe4dab93ab72eca1a5d54877e91a7f56daf42f37f058eb1d5c0e1758c953b444,0xe127E722f8dd4026cc9886DACE021917f6D76f78,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,5000.0,1.3515337002753962
13916216,2022-01-01T00:09:35Z,0x52a2fd7c567b4cb958292c065e33cf92aaaa2d13c23ba620202eaa7a03c31665,0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,10.0,36956.005584
13916223,2022-01-01T00:10:01Z,0xc60a5f9ca23170e89d4ccb4059850b8b4f3bc2d9b5aea0eb8bf37692bf464e63,0x88889778402dcf6cF363bB9Ac47f7A2D8E77A2AF,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.0,3695.34406
13916227,2022-01-01T00:11:25Z,0xf6a712495370c1b7e88d2d0f45d2356668bfe0a99996dafc99d3e00b01f2e99a,0x2Ee36E41387f87B7e6f678A86D1e575b23b996F5,0x4d638adb8c07A78655E9Ae88641c4202774e6584,WETH,USDC,1.285638,4750.806232
13916228,2022-01-01T00:11:31Z,0x7a6575271ee0c7fc363ab5df2331d7ee7b4a846fa9ae9de5d82b6d5af11134c0,0x5Cdd56C0931D87a6E50CE6596F0688eE8AD9AB6E,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,95406.954775,25.788722491380984
13916228,2022-01-01T00:11:31Z,0x5ab703c7e7c1f1efce6a049b8897f6651fb6b5ee1999e927001c3e0e06a272f1,0x562E6802E5A7ac16C5CfA7dEBC9022b3b125AEA9,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,81.53563685636858,301225.457189
13916228,2022-01-01T00:11:31Z,0xdee2d808b9af660bfa58d6fb1fe1cec9d4ff32935955b70d208dd4d0741364d7,0xA2CA06EC2FD599a41FC1ecEcfEc7c153eeEFF294,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,1.123361555761382,4147.193
13916229,2022-01-01T00:11:43Z,0x1b41f57ef45caf8d4aa3a2286b19f1a0d7e4eafe9000a5a266ff028cd26c71cd,0xb22df98f07D97Fd7fb396310F95Df4797C924a77,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,79201.937227,21.427822807833245
13916230,2022-01-01T00:11:52Z,0x19032daf91922f96bf04aa64ce23ac3caccf77670a994441481d100b40f9e89f,0xb44E70aFF6Df027Fbe5f344EFD45e80917d646d1,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,3.747,13838.348393
13916232,2022-01-01T00:12:04Z,0xeb27eb3563b7f973b3a5a668b8223d2696929d845ef68f167a83ef2236d19175,0x62FDe628E733ba7837b5e3D7423258E24C405EC4,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,16196.352242,4.38106267241437
13916233,2022-01-01T00:12:13Z,0xe520bca367dfbf7e8e77b2ad24073b8c00259e91254d7e7befd87182c7c7c7a3,0x1CD062F22D6b999Fc32b1384Fa47ae30A9D09405,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,98.12506775067752,362054.146561
13916233,2022-01-01T00:12:13Z,0x4241d517713578204fa2a9a10f2e55ea5d097139598a8aba268bf3eda2b096e0,0xe92F359e6F05564849AFa933CE8F62b8007A1d5D,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,3.25959868016287,12014.611902
13916239,2022-01-01T00:12:41Z,0xe972464658fa992cad461bda9f599eea419feb4f363b25274dd3e9d5cd5e7855,0xb09b597785a0589F6f5E249590F92F6CE865eB46,0x220bdA5c8994804Ac96ebe4DF184d25e5c2196D4,USDC,WETH,20070.071608,5.439499070845776
13916239,2022-01-01T00:12:41Z,0x559b19e089aa703aaa845874c41cdbd0e752e0f287a1c9e7343a8b7cae9fd5bd,0xd2F1A44aF45188cB9BE23648d42B98992cc4dEFD,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2925.895287,0.7929397681593132
13916240,2022-01-01T00:13:12Z,0x00cf3a2bb160b981ae15cdfa006fcb970a29e56487e70d0b9e0a613733aad759,0x7202a94A53e4DC11079cEA84883be270557A497d,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,1006.434066,0.2727481816232232
13916242,2022-01-01T00:13:15Z,0x7fc704d8b7775326d79230a625bcac660e10e8bc1e12d4b7529e94de67eb0bfa,0x29e9bab02147b24280e57F8b723846B1C04A8796,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,104825.897132,28.39994050144546
13916243,2022-01-01T00:13:21Z,0x8747c1c4751a455171921ea5c70086f0f63065366c4aab0b0420b6f118270bfb,0xF94D7953D44BDCc7A5585a61ED91899eF2D39524,0x80d4230c0a68FC59cb264329D3a717FCAa472a13,USDC,WETH,150662.01024,40.789574432450756
13916243,2022-01-01T00:13:21Z,0x462c320e9d5eb6f7415b8bbec4add9a8c3875c95440f12bb34e08349800a3871,0x62FDe628E733ba7837b5e3D7423258E24C405EC4,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,15995.76969,4.328658002778746
13916244,2022-01-01T00:13:45Z,0xafbe19a5bc18d881738afa233a9e8ee2152ca70786b3ce30ba9b97c43638aa45,0xAb2F4d766e1Bdd5Cbc49b2028786F4497f29e325,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.8299340853399226,6755.598412
13916245,2022-01-01T00:14:11Z,0xded49d0465c92c2e585d039de71e32f889c75fa87079eb4b1f76d49db0ed48d3,0xaEfdDC394ddd42AA0dF1b8189E27A2c3Bc818989,0x1111111254fb6c44bAC0beD2854e76F90643097d,USDC,WETH,2500.0,0.676522522026372
13916245,2022-01-01T00:14:11Z,0xdb89d82348d2084b07fcfd8b621d5b9a840929de82bcf99e6fda6a5204da8ec5,0x2Bd9Fa21c5b57651CA1E1E7134426526eB60cb10,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.27087871587407025,1000.0
13916245,2022-01-01T00:14:11Z,0x37f59b89f5efaed9c1c1ca056abb33874cad256528b5f09323f6e3180a8335cf,0xB23a91638BF4E9Ba88AcB1BeA4F81a569a1fcd4c,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,35975.1293,9.734228161903314
13916246,2022-01-01T00:15:11Z,0x600f2a85aac9c5ed5cc78a47920e6626f37baa76d41fb2b5acdb60a41c2038c7,0xe92F359e6F05564849AFa933CE8F62b8007A1d5D,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,1.1755754875010496,4340.645645
13916247,2022-01-01T00:15:17Z,0xe069b199480559d76be4077a8705f608b499e0e78936b7053b6378f6ece8bfbb,0x6dD91BdaB368282dc4Ea4f4beFc831b78a7C38C0,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,13.0,47993.818024
13916247,2022-01-01T00:15:17Z,0xa41f6b0793fba839c04ff5aa4d4a29eba704851ec0cba3c5eb2032411dd7dc54,0x320cA744599cFdF4F39f43721FbF8c610B4EBc42,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,26140.78009,7.074048594887742
13916249,2022-01-01T00:15:40Z,0xbb3ff8b05734bce6669851ad79eb708f0beed5413b840218aa001e251c313b10,0xa72fE32484b3c8f5279214634CA54B0258b3C9Bd,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,281.4,1035862.61531
13916249,2022-01-01T00:15:40Z,0x599685c3d99794eab9c63b6f3a9cc1a12eb9d98f46f56f76a860af2660d45630,0x0000000279BE4C78D026D348651E26F3Fcc8CF90,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,276627.243344,75.2376356926305
13916249,2022-01-01T00:15:40Z,0x22d3e33c725932fb8e334564a09d1beebf68d0d487b791e89752a9251c11ab16,0x79071D243055E6d3BF9DbEA842ddA69905fa636F,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,602932.701472,163.568702250265
13916252,2022-01-01T00:16:37Z,0x8ddddfec595d4c6209155965a9213d5f5c8b895a9bc2907f0777598175011534,0x8e5cdd1fAeBEAe48b2b2b05d874de75AE7ad720f,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,2.9181145935021724,10763.7853
13916254,2022-01-01T00:16:44Z,0x1d2f8b191a4511b66b69c0d6b3f6a47ae4e621c97b77a9c51c6e0afb5dd76d3b,0xf3409ec379A805f62A6F48D36afB4793bb799BaB,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,23.070168931295555,85074.539123
13916254,2022-01-01T00:16:44Z,0x1d2f8b191a4511b66b69c0d6b3f6a47ae4e621c97b77a9c51c6e0afb5dd76d3b,0xf3409ec379A805f62A6F48D36afB4793bb799BaB,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,WETH,USDC,11.455864984053733,42230.23661
13916254,2022-01-01T00:16:44Z,0xb3d389479c062e98c35a900fb81fe798ca2ad51c55d67eefde2fd3cdd0b998bd,0xD683B78e988BA4bdb9Fa0E2012C4C36B7cC96aaD,0x220bdA5c8994804Ac96ebe4DF184d25e5c2196D4,USDC,WETH,114515.356056,31.02749072007437
13916254,2022-01-01T00:16:44Z,0x47efe1de7b0997c603d2ed76efd2607eb01e0bc8758d27725f4d14324251265e,0x078effD101E9D2403E7fc4a68A287444e5e33151,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,100000.0,27.078680929382386
13916255,2022-01-01T00:17:11Z,0xda24b4bcaf791c3c5c5214930f671b774e7985cf1d2cb18905d5c1b2866bea9f,0x9D5025B327E6B863E5050141C987d988c07fd8B2,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,2.8855593734048197,10648.150362
13916255,2022-01-01T00:17:11Z,0xca37ee4fdb73f8557934578282ce6bf05fd7c332c1ed99e6918fae02c2afe6e6,0x53102d489D17b09F9e758742d5D1f67E120f10C2,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,2.3575779108130095,8699.35867
13916255,2022-01-01T00:17:11Z,0xa15b04f0e2ac07c9213aceacd50e33ae13301d368abe20d62690cb3daa97dd20,0x6A9b3e3D95CA45e39cDdA9345de9c1e667a645f1,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2269.459142,0.6144328398681296
13916255,2022-01-01T00:17:11Z,0x8830ea6fdb4bdd30387ab8c6d39ef702714922657d3f059232a88af3e1fd2d61,0x3e278557E4E47815aa25dE5D83E264E34B977B4c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,400.0,0.10829511675936962
13916258,2022-01-01T00:17:49Z,0x0e63f108678880cc32c5a4b62d15b176433fd044387e8caebdc18a3a5a45459c,0x62FDe628E733ba7837b5e3D7423258E24C405EC4,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,18040.014672,4.883867585586714
13916258,2022-01-01T00:17:49Z,0x5439b14e1574e9a8b7099db36d71f78d36801fd853a1a924489d81ec9408896d,0x656Ec8C503Be0d3cAd62ec9eDc69b6ca2F6ed2F8,0xE592427A0AEce92De3Edee1F18E0157C05861564,WETH,USDC,1.6496701412949633,6087.653156
13916260,2022-01-01T00:17:58Z,0x920e9bfd6c30abadb75278e72496243bdec1d1e65c143f23a2f60e062412bea1,0x078effD101E9D2403E7fc4a68A287444e5e33151,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,64967.224734,17.58480155169572
13916260,2022-01-01T00:17:58Z,0x2349fae6a2a3d8af0c37896a7d1ec8663a333975cd75c5a127973f89fec38187,0x451419783583E2E1c500f246438BD68E82248911,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,297.0,0.08037527553172724
13916260,2022-01-01T00:17:58Z,0x4d759d30a6a45562dee0d6fc28f16bd0068494497964a3b41bfb74d341c5381f,0x9D5025B327E6B863E5050141C987d988c07fd8B2,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,1.6185476435850659,5974.730867
13916260,2022-01-01T00:17:58Z,0x66c5947dfd100d6d1e70cbe680d3103b8d2788c6399dbbb4b3c147e5566e9d10,0x73aCB15641B94695925a4EaD696e2F4359D31804,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,3962.25812,1.072303893370303
13916263,2022-01-01T00:19:08Z,0x297ec60e7afeca4764e8f8673402f68ded6b8038e5104c223a353a32938560f8,0x9F985B4BB1b5a3c140BcF260D1C1E38a05acaAE1,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,69.73701897018971,257248.793331
13916263,2022-01-01T00:19:08Z,0x540ce02e47d58c5a976fb93dfdb2439fa40a58c5d2138469d93b29ec7ad4bfe0,0x89B537D4E0dE035303Dc1BDae18394f7A6C15c36,0x27239549DD40E1D60F5B80B0C4196923745B1FD2,WETH,USDC,4.146515478308767,15284.32742
13916268,2022-01-01T00:19:42Z,0x217533c75c980892b0e7bb63370fe11dab293178b46bd6405121e79eb3b1a1c4,0x5AA3393e361C2EB342408559309b3e873CD876d6,0x58418d6c83EfAB01ed78b0AC42E55af01eE77DbA,USDC,WETH,172981.264484,46.86099268146054
13916273,2022-01-01T00:20:10Z,0x8aaa00a96d8f6ffba67b9724d990b73952f16528e36f2a48d2c09c502d1af6e3,0x723D5453Fc08769cb454B5B95DB106Bf396C73B3,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.001025,7382.488725
13916273,2022-01-01T00:20:10Z,0x713540aa8d0355d869ee1ec92636a05c240ce586096a87353387ef45ca44ac1f,0x62FDe628E733ba7837b5e3D7423258E24C405EC4,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,2267.589352,0.6140246474578959
13916275,2022-01-01T00:20:40Z,0x7fd7eb12fcbf2dd84007363b8bff8d8f808edc3ca7f2a5c00e9e5236adbb49c2,0xA8E8432a35B9F2E2A2B06d5BFA05cFFD321a0f69,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.1911230610518797,705.113692
13916275,2022-01-01T00:20:40Z,0xfce58618899a0dbe5086000d57c4074350f85408066137b93b2a532f35be8669,0xc97E11fcFF2e2a370c6AF376ABCdaa0045E31391,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,9.5,35045.09146
13916281,2022-01-01T00:21:49Z,0xfb7399e36ab49c7851fc30ff437979b2dc54d813df985dc6a1e3dd600aa0e478,0x0000000098eef1538e32071798a79192A994d026,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,333375.132076,90.20838867240684
13916281,2022-01-01T00:21:49Z,0xda9d0d4b79191a7ed4092b04eafbf82ef87e236e1c6a74f8dea791707f9df590,0x7204b2e3105B74398271276ABBdB5400026b545A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,1982.5,0.5360183096187966
13916283,2022-01-01T00:22:34Z,0xb53f95f0bbd3a9a1267178bfabef16481555801d5c2cadbec080749455e04c98,0x332B669A266905294bAddCa6EeA0C297544D7266,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,29.0,107129.942048
13916287,2022-01-01T00:23:02Z,0xb62d427c0b67b2c101aabd621dd524d6e1724013dea4984e97b3709f287bbe8d,0x27607dF15Aa481D31dCEEdc2572ae083809f6995,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,10000.0,2.7049026748027756
13916288,2022-01-01T00:23:18Z,0x4198d25ae9009eba609222ee74c6c1265dd1568480851eb8e499166e634e5b50,0x05A350F9369D253B225500cB300218b61bC6a97c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,16.639117743297906,61444.559915
13916289,2022-01-01T00:23:22Z,0xe738feab5982b468a474cde69f1b93b478738e67b47592360f9c01c6df793651,0xe92F359e6F05564849AFa933CE8F62b8007A1d5D,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,USDC,WETH,2569.825845,0.695321619956076
13916290,2022-01-01T00:23:31Z,0x71734ace5b6f643def3046629135197f144a5d56a78b4da51af4343a266893dc,0x99ADb7e1E316A0Dcd3F5B4C5AaC6D0bca83E29df,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,200.408664,0.054224462949893186
13916292,2022-01-01T00:23:43Z,0xeebcfca027425e2f440f3c24fca435bd443d6b78b9392a984396075031b95a20,0xAb2F4d766e1Bdd5Cbc49b2028786F4497f29e325,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,6755.598412,1.8278239975412447
13916301,2022-01-01T00:25:14Z,0x3bc51bc7af2f6fef5325d44a033fe203e32ffe16966b39e8cf3a6974cdb1adf8,0xd2F1A44aF45188cB9BE23648d42B98992cc4dEFD,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,1000.0,0.27055862767272565
13916302,2022-01-01T00:25:53Z,0xab0ea5a1274c8ec247370e1a8d6002ade4454f9da7ce0676acfbae0b10bf9271,0x76a6470dEaA0A2EcEaCbF1348A54087f74d1C40d,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,0.1485901914704702,548.649369
13916303,2022-01-01T00:25:56Z,0xa2be59c53484fb3e50c49dc2c84bdb17d6f462ad37ff000fcef153f417123902,0x8660fC7F741Cb63d1BCCA4D78e8ffb7A3A59F4f1,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,12.140275791017592,44820.806348
13916303,2022-01-01T00:25:56Z,0x88e004e5a7ea5f820ce61fc36bc125c79f2fddf5305a9a03d1a15ee1cdf3cd53,0xd8d9320Ba876eAc0f5BF9001aE2dC4473630EE5c,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,1.5,5537.106094
13916307,2022-01-01T00:26:56Z,0xcc840c9c6a242ee6de8c9ec67e42538a8fdf7ac92ad4bc835de18b70920e4168,0x732F15FBac21413ee4834B01b7Cd31A0FB268764,0x1111111254fb6c44bAC0beD2854e76F90643097d,WETH,USDC,1.2418689301267256,4584.113719
13916307,2022-01-01T00:26:56Z,0xb30fdad5f21dbb30e44f4cb11cb755457a61b2e45b3a6fea11b9a9f10f4f7c4e,0x15B2C6f7f25aD2F096822e54520c51c3a98D0e3d,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,11.44,42223.118729
13916308,2022-01-01T00:27:24Z,0x4043793283ec6b74e16a3364534869bff428d62588b928adb6caf7c6aae6ee00,0x6B9dFC960299166Df15aB8a85f054c69e2BE2353,0x2057CfB9fD11837D61B294D514C5bd03e5E7189A,USDC,WETH,99990.500001,27.060251364970206
13916308,2022-01-01T00:27:24Z,0xe8f7967552418879c89c65bbef84835468e8b16ed861b331e6bed4d3167c194f,0x6B006bb4a9897557c2c8dC4AfDF6eb25f6241aeE,0x1111111254fb6c44bAC0beD2854e76F90643097d,USDC,WETH,8000.0,2.164389797427559
13916311,2022-01-01T00:28:01Z,0xd001f0266651a50b0d351ba37323bff576dbb93ffcf10e8d29dfad2ce866c25e,0xAd69f5E87D3da99EA855cb94D01e4b9F2A31dfeB,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,158671.798177,42.91088184551239
13916311,2022-01-01T00:28:01Z,0xf1133eef5dd8f724b62a413497671cf88da47479077b0ba73fe35172d12d1411,0xB731D2823F8D904C80560C6F084d35473b70b071,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,USDC,WETH,35250.0,9.529435385176935
13916313,2022-01-01T00:28:21Z,0xb6818ef92386832e88f6885ac920336a4e168e5ab41a2060bed48fb489e21257,0x000000000311eFeac7499441CCcd6186c7545898,0xE592427A0AEce92De3Edee1F18E0157C05861564,USDC,WETH,543802.380999,146.86759514635435
13916314,2022-01-01T00:28:26Z,0x08083be975632e59a96b9178d91e4ca3beff75594fbc97f91c3edbb9560c2fd5,0x6b56A2677Ea445f21C4ded53870248Dc8F19d17D,0x51399B32CD0186bB32230e24167489f3B2F47870,WETH,USDC,153.18124324324327,566590.703858
13916314,2022-01-01T00:28:26Z,0xb6f9c3cb6736ea28268f1198df3be7ac8edc366b27d5af099800a9e940b2a192,0x2a032565e00aCfb4A91898EFa41034a98EA93a74,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,WETH,USDC,2.7467813758636836,10150.0
